0,2.6516861452636054,2.2632276765828885,0.10722710283440648,0.09417396239654792,0.9771457543206765,0.7580933096753656
1,2.4647873736771833,2.1896966223626646,1000,1000,1000,1000
2,2.4333971650457116,2.1710265505365816,1000,1000,1000,1000
3,2.4148606914517576,2.1603764785930157,1000,1000,1000,1000
4,2.4009429645181988,2.14779432503463,0.11778072029525447,0.10367031214314755,0.9655754586984955,0.7399967971885961
0,1.1004759898595349,0.7566154722554488,0.08698933565084188,0.07546125103218364,0.9228571404039471,0.818251154131879
1,0.9637920014998492,0.7298011390212309,0.08503364854388766,0.07336357310576637,0.9038372113813763,0.8105494463106129
2,0.9404085378130403,0.7064893169081031,0.08151217731839953,0.07058054162493717,0.9040281660935977,0.8160857154393248
3,0.9275647927733021,0.7114261521233459,0.09312363736704807,0.08217344903803082,0.910073135153661,0.806508634994233
4,0.9202835219247001,0.7160799361781617,0.08998522482211815,0.07737865496207688,0.8992193887955743,0.7978794577334705
5,0.9144862647595309,0.6779729407077774,0.0916960686607558,0.08688304411787091,0.8945504695761437,0.7969160630552341
6,0.9070268115298314,0.6806147073868319,0.09353077181154351,0.08976752177075624,0.8818338131592943,0.7829530397531511
