0,0.9987113045146243,0.8628120682267262,0.36425724937472226,0.16525513793038588,1.6460725183403773,0.961353010519645
1,0.9328511898222825,0.8004892520000072,1000,1000,1000,1000
2,0.9117354165538738,0.8183863600932579,1000,1000,1000,1000
3,0.8924435052089086,0.8030882573924791,1000,1000,1000,1000
4,0.8838242066682453,0.9149892311976402,0.16293462913288448,0.1355482191605452,1.0733353722147483,0.7915372220842647
0,0.3663510558242111,0.34441958497776537,0.13494615454421657,0.11448850794857751,0.9905646562489671,0.7732941112805933
1,0.35886885789613104,0.3393914410194684,1000,1000,1000,1000
2,0.3562955356152843,0.33788382086556346,1000,1000,1000,1000
3,0.35493449109879976,0.33800727252436924,1000,1000,1000,1000
4,0.35388092460457116,0.33658469817059655,0.12210997108229281,0.11466536039573158,0.9617288037701397,0.751248313763808
5,0.35301434597431386,0.33386726586451404,1000,1000,1000,1000
6,0.352394940056038,0.3343554093220903,1000,1000,1000,1000
7,0.35199104521883995,0.3371367331074423,1000,1000,1000,1000
8,0.35148868291447133,0.33501739778317724,0.12431948134935517,0.11264847279093118,0.9282576151538716,0.7161333209206882
9,0.35132588113404994,0.333974157719938,1000,1000,1000,1000
10,0.35102156313250416,0.3339198735910788,1000,1000,1000,1000
11,0.3508132526025112,0.33472271456361485,1000,1000,1000,1000
12,0.3505416735055408,0.33488606124423176,0.13308602381432666,0.11429928231789459,0.9377045284003717,0.7066908981867651
13,0.350322471837024,0.3339372195823248,1000,1000,1000,1000
14,0.3500067475557845,0.3335873979511993,1000,1000,1000,1000
15,0.3499924379024725,0.334404173458732,1000,1000,1000,1000
16,0.34984692088431224,0.3357210732823196,0.12174702094066445,0.1124813598986758,0.9207029603421687,0.7067744712843456
17,0.3496513370597372,0.3360901058456582,1000,1000,1000,1000
18,0.34959681159942835,0.3368199630098975,1000,1000,1000,1000
19,0.3494713490197171,0.33270928456426374,1000,1000,1000,1000
20,0.34930153021705534,0.3378803872308413,0.1292079328830072,0.11391227368839343,0.9244509689120016,0.7032383223778976
21,0.34897669410081833,0.33732117742819895,1000,1000,1000,1000
22,0.3490097347040186,0.33710840766772954,1000,1000,1000,1000
23,0.3488282051200768,0.33805538544994457,1000,1000,1000,1000
24,0.3487628702989655,0.34975155126736596,0.13687520062680855,0.11299699726027221,0.9351994612275877,0.7084176206181578
25,0.3485558024914753,0.33895749373491435,1000,1000,1000,1000
26,0.3485653481911146,0.3419324979186062,1000,1000,1000,1000
27,0.3485409559787005,0.34784387246987103,1000,1000,1000,1000
28,0.34831619949513165,0.34819885315157006,0.10421741840992747,0.07962857824371225,0.8733638807654723,0.686806460322685
29,0.34818196453546146,0.34213507168947976,1000,1000,1000,1000
30,0.3482013888000438,0.3388455778706904,1000,1000,1000,1000
31,0.34805854080214044,0.3543640043110005,1000,1000,1000,1000
32,0.34798008304672834,0.3463189483425303,0.1286462431416176,0.11499401095030874,0.9128032945269745,0.6924834366627896
33,0.3478787524868717,0.35614651298626954,1000,1000,1000,1000
34,0.3478835432171562,0.3427216963582607,1000,1000,1000,1000
35,0.3479136732815583,0.34039299031936143,1000,1000,1000,1000
36,0.34776874935838575,0.36098306110605277,0.10680045783628049,0.07686675894669748,0.9673280902423484,0.746329142083956
37,0.34779442361826024,0.3473792832431406,1000,1000,1000,1000
38,0.34764869971945156,0.34224858390557233,1000,1000,1000,1000
39,0.34759358782814304,0.35118753003866204,1000,1000,1000,1000
